clustername	contigname
678	Ssample_5CNODE_5826_length_2583_cov_2.630538
731	Ssample_3CNODE_1627_length_2514_cov_8.933713
810	Ssample_0CNODE_5164_length_2385_cov_2.609442
810	Ssample_0CNODE_6099_length_2044_cov_3.057315
810	Ssample_0CNODE_4898_length_2510_cov_2.681466
800	Ssample_2CNODE_2416_length_2401_cov_6.033674
1047	Ssample_7CNODE_1383_length_2091_cov_3.730845
228	Ssample_3CNODE_518_length_4820_cov_3.487513
259	Ssample_5CNODE_2960_length_4462_cov_4.225096
218	Ssample_5CNODE_2546_length_5100_cov_3.144698
1159	Ssample_1CNODE_2767_length_2000_cov_2.146015
656	Ssample_7CNODE_1118_length_2622_cov_2.027659
632	Ssample_0CNODE_4494_length_2686_cov_4.269099
739	Ssample_3CNODE_1654_length_2497_cov_2.309582
1081	Ssample_0CNODE_6051_length_2062_cov_3.171400
325	Ssample_7CNODE_841_length_3759_cov_9.234881
340	Ssample_0CNODE_3171_length_3654_cov_3.616282
642	Ssample_5CNODE_5639_length_2654_cov_2.747210
758	Ssample_7CNODE_1177_length_2460_cov_9.624948
530	Ssample_6CNODE_1179_length_2915_cov_66.277273
542	Ssample_0CNODE_4149_length_2886_cov_6.594136
820	Ssample_5CNODE_6460_length_2368_cov_2.530912
1194	Ssample_5CNODE_6107_length_2482_cov_4.913061
1182	Ssample_0CNODE_5752_length_2158_cov_2.710414
181	Ssample_5CNODE_2139_length_5845_cov_3.010708
119	Ssample_0CNODE_1487_length_6830_cov_3.463469
547	Ssample_5CNODE_5138_length_2873_cov_2.224982
1096	Ssample_0CNODE_6098_length_2045_cov_2.673367
1210	Ssample_2CNODE_937_length_5439_cov_97.572623
783	Ssample_5CNODE_6285_length_2419_cov_2.612098
977	Ssample_8CNODE_2824_length_2149_cov_1.656160
583	Ssample_5CNODE_5330_length_2782_cov_2.717272
1138	Ssample_7CNODE_1439_length_2012_cov_2.777210
488	Ssample_7CNODE_971_length_3059_cov_7.978362
307	Ssample_8CNODE_1471_length_3885_cov_2.747258
773	Ssample_5CNODE_6240_length_2433_cov_2.596720
884	Ssample_4CNODE_674_length_3057_cov_4.781479
1001	Ssample_8CNODE_2863_length_2128_cov_2.200675
156	Ssample_5CNODE_1857_length_6600_cov_39.554927
539	Ssample_0CNODE_4125_length_2897_cov_4.078114
262	Ssample_5CNODE_2994_length_4429_cov_4.635574
994	Ssample_0CNODE_5834_length_2133_cov_2.057267
867	Ssample_0CNODE_5400_length_2282_cov_3.260440
86	Ssample_1CNODE_550_length_10280_cov_9.703178
1208	Ssample_2CNODE_628_length_8651_cov_17.368427
1208	Ssample_2CNODE_888_length_5801_cov_57.422207
1208	Ssample_5CNODE_2510_length_5146_cov_220.498723
1208	Ssample_2CNODE_2318_length_2483_cov_57.587727
12	Ssample_5CNODE_2236_length_5648_cov_3.923655
12	Ssample_5CNODE_3853_length_3609_cov_4.855937
12	Ssample_5CNODE_678_length_15824_cov_4.591477
12	Ssample_5CNODE_1384_length_8504_cov_4.204285
12	Ssample_5CNODE_1726_length_7081_cov_4.710788
12	Ssample_5CNODE_4601_length_3143_cov_3.660946
12	Ssample_5CNODE_2448_length_5252_cov_3.948432
12	Ssample_5CNODE_2998_length_4426_cov_3.999085
12	Ssample_5CNODE_395_length_24927_cov_4.407768
12	Ssample_5CNODE_672_length_16061_cov_4.309009
12	Ssample_5CNODE_651_length_16487_cov_4.347614
12	Ssample_5CNODE_5741_length_2621_cov_4.934139
12	Ssample_5CNODE_3781_length_3671_cov_4.623894
12	Ssample_5CNODE_6428_length_2375_cov_4.094828
12	Ssample_5CNODE_7439_length_2094_cov_4.379598
12	Ssample_5CNODE_433_length_23280_cov_4.638536
12	Ssample_5CNODE_2066_length_5992_cov_4.928415
12	Ssample_5CNODE_1318_length_8854_cov_4.113536
12	Ssample_5CNODE_528_length_20357_cov_4.604472
12	Ssample_5CNODE_2077_length_5981_cov_4.317077
12	Ssample_5CNODE_2787_length_4727_cov_4.046447
12	Ssample_5CNODE_4161_length_3392_cov_4.384177
12	Ssample_5CNODE_5258_length_2814_cov_3.925335
12	Ssample_5CNODE_504_length_21013_cov_4.328896
12	Ssample_5CNODE_1373_length_8583_cov_4.166276
12	Ssample_5CNODE_2570_length_5072_cov_2.537373
12	Ssample_5CNODE_4018_length_3497_cov_4.305636
12	Ssample_5CNODE_922_length_12168_cov_4.791959
12	Ssample_5CNODE_1121_length_10236_cov_4.516256
12	Ssample_5CNODE_714_length_15055_cov_4.870333
12	Ssample_5CNODE_726_length_14802_cov_4.129314
12	Ssample_5CNODE_2307_length_5536_cov_4.662470
12	Ssample_5CNODE_2385_length_5388_cov_3.990249
12	Ssample_5CNODE_2244_length_5638_cov_4.390113
12	Ssample_5CNODE_4263_length_3324_cov_4.998470
12	Ssample_5CNODE_6750_length_2276_cov_3.036920
12	Ssample_5CNODE_7480_length_2086_cov_5.051699
12	Ssample_5CNODE_4405_length_3253_cov_4.099437
12	Ssample_5CNODE_1358_length_8636_cov_4.771588
12	Ssample_5CNODE_734_length_14724_cov_4.410321
12	Ssample_5CNODE_2835_length_4659_cov_4.554518
12	Ssample_5CNODE_3993_length_3515_cov_4.612717
12	Ssample_5CNODE_2870_length_4597_cov_4.308675
12	Ssample_5CNODE_4841_length_3008_cov_2.734507
12	Ssample_5CNODE_397_length_24905_cov_4.530181
12	Ssample_5CNODE_1007_length_11273_cov_4.423159
12	Ssample_5CNODE_1798_length_6788_cov_3.753156
12	Ssample_5CNODE_1545_length_7791_cov_4.085703
12	Ssample_5CNODE_603_length_17528_cov_4.521834
12	Ssample_5CNODE_1074_length_10685_cov_4.334431
12	Ssample_5CNODE_2286_length_5576_cov_4.215722
12	Ssample_5CNODE_4248_length_3336_cov_3.706187
12	Ssample_5CNODE_4732_length_3061_cov_3.697605
12	Ssample_5CNODE_2718_length_4833_cov_4.807451
12	Ssample_5CNODE_3443_length_3932_cov_4.386123
12	Ssample_5CNODE_845_length_13158_cov_4.582157
12	Ssample_5CNODE_2074_length_5986_cov_3.459788
12	Ssample_5CNODE_966_length_11737_cov_4.383239
12	Ssample_5CNODE_4077_length_3454_cov_4.595469
12	Ssample_5CNODE_2492_length_5179_cov_4.078845
12	Ssample_5CNODE_821_length_13455_cov_4.412612
12	Ssample_5CNODE_1551_length_7753_cov_4.615485
12	Ssample_5CNODE_1755_length_6960_cov_5.095873
12	Ssample_5CNODE_3236_length_4149_cov_4.664143
12	Ssample_5CNODE_4827_length_3013_cov_4.046653
12	Ssample_5CNODE_2295_length_5558_cov_4.574777
12	Ssample_5CNODE_2198_length_5722_cov_4.794424
12	Ssample_5CNODE_6980_length_2214_cov_2.376100
12	Ssample_5CNODE_7031_length_2201_cov_2.663094
12	Ssample_5CNODE_2226_length_5668_cov_4.383574
12	Ssample_5CNODE_1444_length_8211_cov_4.053458
12	Ssample_5CNODE_877_length_12734_cov_4.143466
12	Ssample_5CNODE_675_length_15964_cov_4.385694
12	Ssample_5CNODE_1070_length_10728_cov_4.904432
12	Ssample_5CNODE_441_length_22953_cov_4.347978
12	Ssample_5CNODE_1959_length_6284_cov_5.048162
12	Ssample_5CNODE_6875_length_2240_cov_3.739130
12	Ssample_5CNODE_302_length_29934_cov_4.573982
12	Ssample_5CNODE_1383_length_8515_cov_4.177305
12	Ssample_5CNODE_3992_length_3516_cov_4.364346
12	Ssample_5CNODE_2222_length_5671_cov_5.040954
12	Ssample_5CNODE_1741_length_7011_cov_4.616159
12	Ssample_5CNODE_3981_length_3520_cov_4.751227
12	Ssample_5CNODE_4369_length_3269_cov_4.847542
12	Ssample_5CNODE_2060_length_6015_cov_3.953020
12	Ssample_5CNODE_4351_length_3277_cov_3.715084
12	Ssample_5CNODE_742_length_14584_cov_4.459357
12	Ssample_5CNODE_561_length_19028_cov_4.045749
12	Ssample_5CNODE_6519_length_2346_cov_4.229594
12	Ssample_5CNODE_7736_length_2024_cov_2.267649
12	Ssample_5CNODE_6166_length_2460_cov_4.582121
12	Ssample_5CNODE_2564_length_5082_cov_5.658643
12	Ssample_5CNODE_1272_length_9126_cov_4.639511
12	Ssample_5CNODE_511_length_20863_cov_3.830498
12	Ssample_5CNODE_4508_length_3192_cov_5.239082
12	Ssample_5CNODE_1323_length_8830_cov_4.178917
12	Ssample_5CNODE_2312_length_5520_cov_4.137237
12	Ssample_5CNODE_5529_length_2696_cov_4.424460
12	Ssample_5CNODE_3069_length_4337_cov_4.792153
12	Ssample_5CNODE_2535_length_5110_cov_4.266073
12	Ssample_5CNODE_1027_length_11134_cov_3.910100
12	Ssample_5CNODE_375_length_25807_cov_4.173462
12	Ssample_5CNODE_1546_length_7788_cov_4.422604
12	Ssample_5CNODE_3021_length_4390_cov_5.040369
12	Ssample_5CNODE_3210_length_4173_cov_4.683099
12	Ssample_5CNODE_5280_length_2798_cov_4.190667
12	Ssample_5CNODE_5325_length_2782_cov_4.772644
12	Ssample_5CNODE_1889_length_6465_cov_2.697348
12	Ssample_5CNODE_4168_length_3390_cov_4.757121
12	Ssample_5CNODE_519_length_20745_cov_4.421701
12	Ssample_5CNODE_744_length_14547_cov_4.287193
12	Ssample_5CNODE_1815_length_6721_cov_4.645965
12	Ssample_5CNODE_2355_length_5434_cov_4.697899
12	Ssample_5CNODE_3955_length_3537_cov_3.628662
12	Ssample_5CNODE_848_length_13090_cov_4.474875
12	Ssample_5CNODE_4364_length_3272_cov_3.779919
12	Ssample_5CNODE_1615_length_7483_cov_4.642569
12	Ssample_5CNODE_2629_length_4954_cov_4.634619
12	Ssample_5CNODE_1202_length_9570_cov_4.063584
12	Ssample_5CNODE_766_length_14169_cov_4.388550
12	Ssample_5CNODE_4740_length_3055_cov_4.496667
12	Ssample_5CNODE_5595_length_2670_cov_4.831740
12	Ssample_5CNODE_640_length_16756_cov_4.436800
12	Ssample_5CNODE_910_length_12326_cov_5.063157
12	Ssample_5CNODE_5308_length_2789_cov_4.100219
12	Ssample_5CNODE_3158_length_4228_cov_4.211598
12	Ssample_5CNODE_566_length_18800_cov_4.789277
12	Ssample_5CNODE_4208_length_3358_cov_4.630639
12	Ssample_5CNODE_792_length_13827_cov_4.663085
12	Ssample_5CNODE_611_length_17301_cov_4.583092
12	Ssample_5CNODE_800_length_13726_cov_4.452637
12	Ssample_5CNODE_3613_length_3805_cov_3.502400
12	Ssample_5CNODE_1115_length_10271_cov_4.519381
12	Ssample_5CNODE_531_length_20128_cov_4.458227
12	Ssample_5CNODE_4535_length_3177_cov_3.316784
12	Ssample_5CNODE_7809_length_2004_cov_4.045664
12	Ssample_5CNODE_529_length_20352_cov_4.156279
12	Ssample_5CNODE_1352_length_8661_cov_4.816175
12	Ssample_5CNODE_1435_length_8246_cov_4.024539
12	Ssample_5CNODE_700_length_15382_cov_4.692047
12	Ssample_5CNODE_4349_length_3277_cov_4.481688
12	Ssample_5CNODE_4509_length_3192_cov_3.918393
12	Ssample_5CNODE_216_length_38663_cov_4.569390
12	Ssample_5CNODE_2938_length_4486_cov_4.180772
12	Ssample_5CNODE_1524_length_7876_cov_4.421429
12	Ssample_5CNODE_2101_length_5918_cov_4.553130
12	Ssample_5CNODE_2723_length_4826_cov_3.817648
12	Ssample_5CNODE_3474_length_3912_cov_4.014778
12	Ssample_5CNODE_2509_length_5149_cov_4.363958
12	Ssample_5CNODE_624_length_17087_cov_4.735498
12	Ssample_5CNODE_3073_length_4333_cov_4.108228
12	Ssample_5CNODE_5053_length_2913_cov_2.825402
12	Ssample_5CNODE_2260_length_5614_cov_3.998921
12	Ssample_5CNODE_5609_length_2664_cov_5.017631
12	Ssample_5CNODE_2670_length_4895_cov_4.612603
12	Ssample_5CNODE_2444_length_5259_cov_3.669293
12	Ssample_5CNODE_2073_length_5988_cov_5.364065
12	Ssample_5CNODE_3507_length_3887_cov_5.032620
12	Ssample_5CNODE_3612_length_3805_cov_4.154667
12	Ssample_5CNODE_5617_length_2661_cov_4.228703
12	Ssample_5CNODE_2866_length_4605_cov_4.990110
12	Ssample_5CNODE_1045_length_10932_cov_4.401949
12	Ssample_5CNODE_1762_length_6925_cov_3.775109
12	Ssample_5CNODE_2243_length_5641_cov_4.421769
12	Ssample_5CNODE_3473_length_3912_cov_4.113300
12	Ssample_5CNODE_1147_length_10016_cov_4.668608
12	Ssample_5CNODE_2517_length_5137_cov_4.505116
12	Ssample_5CNODE_3548_length_3855_cov_3.000000
12	Ssample_5CNODE_7085_length_2185_cov_4.415493
12	Ssample_5CNODE_7012_length_2205_cov_2.560930
12	Ssample_5CNODE_2348_length_5451_cov_3.573944
12	Ssample_5CNODE_6347_length_2401_cov_4.292413
12	Ssample_5CNODE_900_length_12397_cov_4.633771
12	Ssample_5CNODE_1199_length_9595_cov_4.511006
12	Ssample_5CNODE_2501_length_5162_cov_4.985314
12	Ssample_5CNODE_3842_length_3615_cov_5.016854
12	Ssample_5CNODE_2142_length_5840_cov_4.335350
12	Ssample_5CNODE_3807_length_3646_cov_3.783069
12	Ssample_5CNODE_5350_length_2772_cov_2.307692
12	Ssample_5CNODE_5419_length_2739_cov_3.574888
12	Ssample_5CNODE_809_length_13562_cov_4.513363
12	Ssample_5CNODE_3775_length_3677_cov_3.855605
12	Ssample_5CNODE_1019_length_11209_cov_4.326699
12	Ssample_5CNODE_3016_length_4397_cov_3.872639
12	Ssample_5CNODE_2616_length_4988_cov_5.450030
12	Ssample_5CNODE_1748_length_6995_cov_4.161383
12	Ssample_5CNODE_3464_length_3919_cov_4.204193
12	Ssample_5CNODE_1251_length_9223_cov_4.144852
12	Ssample_5CNODE_4216_length_3350_cov_3.748103
12	Ssample_5CNODE_3919_length_3563_cov_4.224629
12	Ssample_5CNODE_554_length_19355_cov_4.710622
12	Ssample_5CNODE_1628_length_7423_cov_4.446526
12	Ssample_5CNODE_1897_length_6447_cov_5.008605
12	Ssample_5CNODE_2314_length_5517_cov_4.035152
12	Ssample_5CNODE_4378_length_3266_cov_4.467456
12	Ssample_5CNODE_4642_length_3115_cov_4.191176
12	Ssample_5CNODE_3609_length_3807_cov_4.329691
12	Ssample_5CNODE_7392_length_2107_cov_4.074074
12	Ssample_5CNODE_4819_length_3017_cov_2.402768
12	Ssample_5CNODE_1139_length_10075_cov_4.512974
12	Ssample_5CNODE_2184_length_5754_cov_4.800842
12	Ssample_5CNODE_727_length_14798_cov_4.446178
12	Ssample_5CNODE_2536_length_5108_cov_4.512171
12	Ssample_5CNODE_2454_length_5246_cov_4.062801
12	Ssample_5CNODE_2485_length_5189_cov_4.718543
12	Ssample_5CNODE_6171_length_2459_cov_4.267887
12	Ssample_5CNODE_7126_length_2172_cov_4.397733
12	Ssample_5CNODE_1504_length_7934_cov_3.532809
12	Ssample_5CNODE_682_length_15741_cov_4.033533
12	Ssample_5CNODE_1308_length_8923_cov_4.745715
12	Ssample_5CNODE_708_length_15275_cov_4.356767
12	Ssample_5CNODE_1856_length_6607_cov_4.422314
12	Ssample_5CNODE_2750_length_4782_cov_3.356251
12	Ssample_5CNODE_5661_length_2646_cov_3.079892
12	Ssample_5CNODE_679_length_15793_cov_4.744567
12	Ssample_5CNODE_601_length_17538_cov_4.390551
12	Ssample_5CNODE_600_length_17582_cov_5.138358
12	Ssample_5CNODE_2595_length_5016_cov_4.576698
12	Ssample_5CNODE_3232_length_4154_cov_4.629422
12	Ssample_5CNODE_1076_length_10654_cov_4.714596
12	Ssample_5CNODE_487_length_21617_cov_4.176793
12	Ssample_5CNODE_2014_length_6148_cov_4.802232
12	Ssample_5CNODE_1610_length_7499_cov_4.696400
12	Ssample_5CNODE_291_length_31099_cov_4.678005
12	Ssample_5CNODE_1250_length_9233_cov_4.129985
12	Ssample_5CNODE_1929_length_6353_cov_4.481899
12	Ssample_5CNODE_2339_length_5465_cov_4.091497
12	Ssample_5CNODE_6906_length_2230_cov_3.974713
12	Ssample_5CNODE_874_length_12775_cov_4.077830
12	Ssample_5CNODE_1379_length_8532_cov_4.493925
12	Ssample_5CNODE_4974_length_2947_cov_4.303250
12	Ssample_5CNODE_1348_length_8679_cov_3.902134
12	Ssample_5CNODE_1720_length_7093_cov_4.170929
12	Ssample_5CNODE_6475_length_2362_cov_4.982661
12	Ssample_5CNODE_473_length_21961_cov_4.332375
12	Ssample_5CNODE_4887_length_2986_cov_4.440464
12	Ssample_5CNODE_3003_length_4419_cov_4.353804
12	Ssample_5CNODE_854_length_12985_cov_4.414772
12	Ssample_5CNODE_1931_length_6349_cov_4.482841
12	Ssample_5CNODE_4851_length_3004_cov_4.606646
12	Ssample_5CNODE_3999_length_3511_cov_3.903356
12	Ssample_5CNODE_7016_length_2204_cov_4.067008
12	Ssample_5CNODE_7751_length_2021_cov_2.416073
12	Ssample_5CNODE_3372_length_4003_cov_3.489108
12	Ssample_5CNODE_975_length_11632_cov_5.005615
12	Ssample_5CNODE_290_length_31192_cov_4.521919
12	Ssample_5CNODE_364_length_26306_cov_4.544703
12	Ssample_5CNODE_2613_length_4990_cov_5.390071
12	Ssample_5CNODE_681_length_15765_cov_4.444621
12	Ssample_5CNODE_2235_length_5649_cov_4.347515
12	Ssample_5CNODE_3964_length_3531_cov_4.591484
12	Ssample_5CNODE_1294_length_8990_cov_4.465585
12	Ssample_5CNODE_1334_length_8768_cov_4.165041
12	Ssample_5CNODE_1387_length_8490_cov_4.764078
12	Ssample_5CNODE_718_length_14943_cov_4.319586
12	Ssample_5CNODE_903_length_12352_cov_4.681630
12	Ssample_5CNODE_534_length_20069_cov_4.058409
12	Ssample_5CNODE_559_length_19073_cov_4.325902
12	Ssample_5CNODE_686_length_15691_cov_4.167946
12	Ssample_5CNODE_1982_length_6225_cov_4.434360
12	Ssample_5CNODE_3834_length_3620_cov_4.743338
12	Ssample_5CNODE_1402_length_8405_cov_4.876048
12	Ssample_5CNODE_7707_length_2031_cov_4.663462
12	Ssample_5CNODE_918_length_12253_cov_4.517134
12	Ssample_5CNODE_1162_length_9896_cov_4.411645
12	Ssample_5CNODE_1922_length_6369_cov_4.408457
12	Ssample_5CNODE_2266_length_5607_cov_3.901297
12	Ssample_5CNODE_2280_length_5588_cov_3.914874
12	Ssample_5CNODE_1855_length_6608_cov_4.784068
12	Ssample_5CNODE_2455_length_5244_cov_3.972827
12	Ssample_5CNODE_4555_length_3169_cov_4.543995
12	Ssample_5CNODE_1412_length_8354_cov_4.395710
12	Ssample_5CNODE_1670_length_7284_cov_4.152718
12	Ssample_5CNODE_4344_length_3281_cov_4.269994
12	Ssample_5CNODE_3057_length_4347_cov_4.869525
12	Ssample_5CNODE_3489_length_3898_cov_4.696851
12	Ssample_5CNODE_384_length_25665_cov_4.243655
12	Ssample_5CNODE_2858_length_4615_cov_4.062500
12	Ssample_5CNODE_767_length_14158_cov_4.196625
12	Ssample_5CNODE_843_length_13184_cov_4.227969
12	Ssample_5CNODE_2552_length_5093_cov_4.782056
12	Ssample_5CNODE_2661_length_4910_cov_4.402678
12	Ssample_5CNODE_6095_length_2488_cov_4.126182
12	Ssample_5CNODE_4779_length_3035_cov_4.781879
12	Ssample_5CNODE_7598_length_2054_cov_3.421711
12	Ssample_5CNODE_1119_length_10254_cov_4.509854
12	Ssample_5CNODE_3165_length_4225_cov_4.601918
12	Ssample_5CNODE_2370_length_5404_cov_3.374463
903	Ssample_6CNODE_1563_length_2228_cov_15.742292
509	Ssample_2CNODE_1820_length_2995_cov_2.003401
898	Ssample_5CNODE_6873_length_2241_cov_2.694419
432	Ssample_0CNODE_3913_length_3030_cov_304.235630
432	Ssample_0CNODE_3865_length_3069_cov_364.564035
432	Ssample_0CNODE_3628_length_3239_cov_523.233668
737	Ssample_6CNODE_1383_length_2498_cov_1.633238
443	Ssample_0CNODE_3677_length_3202_cov_3.652685
717	Ssample_2CNODE_2260_length_2531_cov_2.570275
900	Ssample_8CNODE_2699_length_2232_cov_10.897106
959	Ssample_3CNODE_2036_length_2170_cov_3.907801
75	Ssample_2CNODE_2499_length_2345_cov_2.144978
75	Ssample_2CNODE_2056_length_2721_cov_2.480870
75	Ssample_2CNODE_2572_length_2301_cov_2.310775
75	Ssample_2CNODE_3095_length_2047_cov_2.497992
75	Ssample_2CNODE_2039_length_2736_cov_2.314062
75	Ssample_2CNODE_2912_length_2138_cov_2.769563
75	Ssample_2CNODE_1516_length_3435_cov_1.839349
75	Ssample_2CNODE_1332_length_3804_cov_2.012803
75	Ssample_2CNODE_2060_length_2717_cov_2.395567
75	Ssample_2CNODE_2734_length_2214_cov_2.083835
75	Ssample_2CNODE_2200_length_2585_cov_2.465613
75	Ssample_2CNODE_2628_length_2267_cov_2.803345
75	Ssample_2CNODE_1313_length_3835_cov_2.003175
75	Ssample_2CNODE_2534_length_2324_cov_2.031291
75	Ssample_2CNODE_1636_length_3250_cov_2.661659
75	Ssample_2CNODE_1027_length_4872_cov_2.586880
75	Ssample_5CNODE_7252_length_2140_cov_2.447962
75	Ssample_2CNODE_2094_length_2672_cov_2.222774
75	Ssample_2CNODE_2810_length_2182_cov_2.054537
75	Ssample_2CNODE_1758_length_3076_cov_2.308838
75	Ssample_2CNODE_2995_length_2103_cov_2.903809
75	Ssample_2CNODE_1347_length_3752_cov_2.597241
75	Ssample_2CNODE_1508_length_3446_cov_2.373046
75	Ssample_2CNODE_1494_length_3471_cov_2.441452
75	Ssample_2CNODE_1973_length_2804_cov_2.224809
75	Ssample_2CNODE_3074_length_2061_cov_2.615653
75	Ssample_2CNODE_1584_length_3322_cov_2.156413
75	Ssample_2CNODE_2829_length_2174_cov_2.058046
75	Ssample_2CNODE_2393_length_2416_cov_2.009318
75	Ssample_2CNODE_3119_length_2036_cov_2.471984
75	Ssample_2CNODE_1456_length_3539_cov_2.340700
75	Ssample_2CNODE_2146_length_2628_cov_2.407307
75	Ssample_2CNODE_2746_length_2210_cov_2.880278
75	Ssample_2CNODE_1291_length_3893_cov_2.510943
75	Ssample_2CNODE_1309_length_3844_cov_2.628398
75	Ssample_2CNODE_2992_length_2104_cov_2.438751
75	Ssample_2CNODE_2728_length_2217_cov_2.337188
75	Ssample_2CNODE_1748_length_3087_cov_2.750660
75	Ssample_2CNODE_953_length_5323_cov_2.313591
75	Ssample_2CNODE_1325_length_3822_cov_1.918768
75	Ssample_2CNODE_2432_length_2393_cov_2.292130
75	Ssample_2CNODE_3154_length_2021_cov_2.654120
75	Ssample_2CNODE_2179_length_2603_cov_2.705259
75	Ssample_2CNODE_3132_length_2030_cov_2.116456
75	Ssample_2CNODE_2900_length_2141_cov_2.701822
75	Ssample_2CNODE_1445_length_3554_cov_2.446985
75	Ssample_2CNODE_2184_length_2601_cov_2.429694
75	Ssample_2CNODE_1532_length_3398_cov_2.370924
75	Ssample_2CNODE_2244_length_2543_cov_2.512058
75	Ssample_2CNODE_2570_length_2301_cov_2.866429
75	Ssample_2CNODE_2791_length_2190_cov_2.036066
75	Ssample_2CNODE_1443_length_3557_cov_2.500286
75	Ssample_2CNODE_2647_length_2260_cov_2.245351
75	Ssample_2CNODE_2509_length_2338_cov_2.980727
75	Ssample_2CNODE_2327_length_2475_cov_1.955785
75	Ssample_2CNODE_3056_length_2072_cov_2.976698
75	Ssample_2CNODE_1798_length_3028_cov_2.147662
75	Ssample_2CNODE_2085_length_2682_cov_2.387134
75	Ssample_2CNODE_1725_length_3112_cov_2.182859
75	Ssample_2CNODE_1848_length_2942_cov_2.721164
75	Ssample_2CNODE_2135_length_2636_cov_2.114684
75	Ssample_2CNODE_1011_length_4981_cov_2.127690
75	Ssample_2CNODE_2324_length_2477_cov_2.021057
75	Ssample_2CNODE_3109_length_2041_cov_1.771903
75	Ssample_2CNODE_2733_length_2214_cov_2.152385
75	Ssample_2CNODE_2277_length_2515_cov_2.400407
75	Ssample_2CNODE_891_length_5786_cov_2.374629
75	Ssample_2CNODE_1863_length_2919_cov_2.455656
75	Ssample_2CNODE_3088_length_2050_cov_3.208521
75	Ssample_2CNODE_2089_length_2675_cov_2.802672
75	Ssample_2CNODE_2874_length_2146_cov_2.474414
75	Ssample_2CNODE_1621_length_3265_cov_2.027414
75	Ssample_2CNODE_1853_length_2933_cov_2.426685
75	Ssample_2CNODE_2152_length_2622_cov_2.336969
75	Ssample_2CNODE_2840_length_2168_cov_1.978230
75	Ssample_2CNODE_1587_length_3317_cov_2.327713
75	Ssample_2CNODE_1870_length_2912_cov_2.030102
75	Ssample_2CNODE_2806_length_2183_cov_1.942199
75	Ssample_2CNODE_2452_length_2377_cov_2.080103
75	Ssample_2CNODE_1561_length_3354_cov_2.507123
75	Ssample_2CNODE_2180_length_2603_cov_2.563187
75	Ssample_2CNODE_2671_length_2248_cov_2.129047
75	Ssample_2CNODE_1352_length_3732_cov_2.364699
75	Ssample_2CNODE_2816_length_2179_cov_2.079096
75	Ssample_2CNODE_2311_length_2489_cov_2.285127
75	Ssample_2CNODE_2137_length_2635_cov_2.396899
75	Ssample_2CNODE_2104_length_2666_cov_2.340483
75	Ssample_2CNODE_2690_length_2236_cov_2.780834
75	Ssample_2CNODE_1958_length_2824_cov_2.818346
75	Ssample_2CNODE_2062_length_2713_cov_2.592927
75	Ssample_2CNODE_1410_length_3626_cov_2.890227
75	Ssample_2CNODE_2273_length_2519_cov_1.993101
75	Ssample_2CNODE_3021_length_2090_cov_2.691400
75	Ssample_2CNODE_1426_length_3590_cov_2.145686
75	Ssample_2CNODE_1434_length_3567_cov_2.862187
75	Ssample_2CNODE_2640_length_2263_cov_2.205163
75	Ssample_2CNODE_3062_length_2068_cov_1.904123
75	Ssample_2CNODE_1867_length_2914_cov_2.206716
75	Ssample_0CNODE_4610_length_2630_cov_101.625631
75	Ssample_2CNODE_1770_length_3061_cov_2.341650
75	Ssample_2CNODE_2424_length_2399_cov_2.408703
75	Ssample_2CNODE_3031_length_2086_cov_2.797637
75	Ssample_2CNODE_3189_length_2007_cov_2.452869
75	Ssample_2CNODE_2130_length_2641_cov_2.216551
75	Ssample_2CNODE_1985_length_2786_cov_2.414866
75	Ssample_2CNODE_1754_length_3082_cov_2.789230
75	Ssample_2CNODE_2958_length_2119_cov_2.595446
75	Ssample_2CNODE_2773_length_2197_cov_1.823996
75	Ssample_2CNODE_2693_length_2235_cov_2.770183
75	Ssample_2CNODE_1624_length_3261_cov_2.918590
75	Ssample_2CNODE_2522_length_2332_cov_1.787879
75	Ssample_2CNODE_2542_length_2320_cov_2.230022
75	Ssample_2CNODE_1474_length_3507_cov_1.943801
75	Ssample_2CNODE_2374_length_2427_cov_2.010961
75	Ssample_2CNODE_2866_length_2152_cov_2.240343
75	Ssample_2CNODE_1939_length_2841_cov_2.288586
75	Ssample_2CNODE_2549_length_2313_cov_2.709920
75	Ssample_2CNODE_2391_length_2417_cov_2.067739
75	Ssample_2CNODE_1707_length_3147_cov_2.110931
75	Ssample_2CNODE_1398_length_3645_cov_2.035655
75	Ssample_2CNODE_2807_length_2183_cov_1.807331
75	Ssample_2CNODE_1012_length_4981_cov_2.015428
75	Ssample_2CNODE_2915_length_2138_cov_2.063370
75	Ssample_2CNODE_1765_length_3066_cov_2.474593
75	Ssample_2CNODE_2798_length_2186_cov_2.206476
75	Ssample_2CNODE_1857_length_2927_cov_1.955780
75	Ssample_2CNODE_2950_length_2125_cov_2.478261
75	Ssample_2CNODE_2188_length_2597_cov_2.234068
75	Ssample_2CNODE_1551_length_3362_cov_2.726640
75	Ssample_2CNODE_2936_length_2132_cov_2.074627
75	Ssample_2CNODE_2701_length_2229_cov_2.228151
75	Ssample_2CNODE_2194_length_2590_cov_2.200789
75	Ssample_2CNODE_3000_length_2101_cov_2.388074
75	Ssample_2CNODE_2225_length_2565_cov_2.486454
75	Ssample_2CNODE_2163_length_2614_cov_2.332943
75	Ssample_2CNODE_1141_length_4390_cov_2.728720
75	Ssample_2CNODE_2611_length_2278_cov_2.523167
